Nom,Description,Photo
Corina Bomann,"Corina Bomann vit dans la campagne allemande, où elle peut écrire en toute tranquillité. Romancière à succès, elle est l’autrice de nombreux ouvrages qui sont fréquemment dans les listes des best-sellers du monde entier et qui se sont vendus à plus de deux millions d’exemplaires. La saga des Héritières de Löwenhof, vendue à plus de 600 000 exemplaires en Allemagne, est la série qui a imposé Corina Bomann dans toute l’Europe.",https://m.media-amazon.com/images/S/amzn-author-media-prod/udbd29s2nbm8htda5h00gmfkcg._SY600_.jpg
Kate Quinn,"Kate Quinn est née en Californie du Sud. Elle est diplômée de Boston University et passionnée d&#39Histoire depuis toujours. Ses romans sont traduits dans le monde entier. Plébiscité par les critiques, Le Réseau Alice connaît un succès retentissant dans de nombreux pays.",https://m.media-amazon.com/images/S/amzn-author-media-prod/tt92hem3hjq9cdtbufdbg3dhi2._SY600_.jpg
Mireille Calmel,"Mireille Calmel est l&#39une des grandes figures du roman historique. Avec quatre millions d&#39exemplaires vendus en France, elle a conquis un large public. Ses best-sellers sont aujourd&#39hui traduits dans quinze langues.",https://m.media-amazon.com/images/I/61Su19f50oL._SY600_.jpg
Stefan Zweig,"Né à Vienne en 1881, fils d&#39un industriel, Stefan Zweig a pu étudier en toute liberté l&#39histoire, les belles-lettres et la philosophie. Grand humaniste, ami de Romain Rolland, d&#39Émile Verhaeren et de Sigmund Freud, il a exercé son talent dans tous les genres (traductions, poèmes, romans, pièces de théâtre) mais a surtout excellé dans l&#39art de la nouvelle (La Confusion des sentiments, Vingt-quatre heures de la vie d&#39une femme), l&#39essai et la biographie (Marie-Antoinette, Fouché, Magellan...). Désespéré par la montée du nazisme, il fuit l&#39Autriche en 1934, se réfugie en Angleterre puis aux États-Unis. En 1942, il se suicide avec sa femme à Petrópolis, au Brésil.",https://m.media-amazon.com/images/I/51OMDPJQ5oL._SY600_.jpg
Alexandre Dumas,"Dumas séduit, fascine, intéresse, amuse, enseigne. - Victor Hugo. -
Tout le monde connaît la verve prodigieuse de M. Dumas, son entrain facile, son bonheur de mise en scène, son dialogue spirituel et toujours en mouvement, ce récit léger qui court sans cesse et qui sait enlever l&#39obstacle et l&#39espace sans jamais faiblir. Il couvre d&#39immenses toiles sans jamais fatiguer ni son pinceau, ni son lecteur. - Sainte-Beuve. -
Les Trois Mousquetaires... notre seule épopée depuis le Moyen Age. - Roger Nimier. -
Les Trois Mousquetaires forment le plus divertissant des romans d&#39aventures. Leurs personnages, Athos, Porthos, Aramis et d&#39Artagnan sont sortis des bibliothèques pour descendre dans la rue. Ils ont enseigné l&#39insolence et l&#39amitié à beaucoup de jeunes Français qui ont aussi découvert les fatalités de l&#39amour en rêvant aux belles épaules de Milady et à ses regards de perdition. - Kleber Haedens. -",
Julia Quinn,"The fifth of Julia Quinn&#39s bestselling and beloved Bridgerton novels, now a series created by Shonda Rhimes for Netflix. This is the story of Eloise Bridgerton . . .

My dear Miss Bridgerton,

We have been corresponding now for quite some time, and although we have never formally met, I feel as if I know you.

Forgive me if I am too bold, but I am writing to invite you to visit me here at Romney Hall. It is my hope that after a suitable period of time, we might decide that we will suit, and you will consent to be my wife.


Did he think she was mad? Eloise Bridgerton couldn&#39t marry a man she had never met! But then she started thinking, and wondering, and before she knew it, she was in a hired carriage in the middle of the night, on her way to meet the man she hoped might be her perfect match.

Except . . . he wasn&#39t. Her perfect husband wouldn&#39t be so moody and ill-mannered, and while Phillip was certainly handsome, he was a large brute of a man, rough and rugged, and totally unlike the London gentlemen vying for her hand. But when he smiled . . . and when he kissed her, the rest of the world simply fell away. She couldn&#39t help but wonder: could this imperfect man be perfect for her?

&#39Quinn is a master of historical romance&#39 Entertainment Weekly",https://m.media-amazon.com/images/S/amzn-author-media-prod/fo6h3ovn6cgtir3r25dd9ap7fu._SY600_.jpg
Julia Quinn,"The fourth book in Julia Quinn&#39s globally bestselling, Regency-set, Bridgerton Family series, now the inspiration for the Netflix series Bridgerton created by Shondaland. Welcome to Colin and Penelope&#39s long-awaited story . . .
................................

Everyone knows that Colin Bridgerton is the most charming man in London . . .

Penelope Featherington has secretly adored her best friend&#39s brother for . . . well, it feels like forever. After half a lifetime of watching Colin Bridgerton from afar, she thinks she knows everything about him, until she stumbles across his deepest secret . . . and fears she doesn&#39t know him at all.

Colin Bridgerton is tired of being thought of as nothing but an empty-headed charmer, tired of the notorious gossip columnist Lady Whistledown, who can&#39t seem to publish an edition without mentioning him. But when Colin returns to London from a trip abroad, he discovers nothing in his life is quite the same - especially Penelope Featherington! The girl who was always simply there is suddenly the girl haunting his dreams. When he discovers that Penelope has secrets of her own, this elusive bachelor must decide . . . is she his biggest threat - or his promise of a happy ending?",https://m.media-amazon.com/images/S/amzn-author-media-prod/fo6h3ovn6cgtir3r25dd9ap7fu._SY600_.jpg
Jenny Erpenbeck,"Longlisted for the International Booker Prize

Berlin. 11 July 1986. They meet by chance on a bus. She is a young student, he is older and married. Theirs is an intense and sudden attraction, fuelled by a shared passion for music and art, and heightened by the secrecy they must maintain. But when she strays for a single night he cannot forgive her and a dangerous crack forms between them, opening up a space for cruelty, punishment and the exertion of power. And the world around them is changing too: as the GDR begins to crumble, so too do all the old certainties and the old loyalties, ushering in a new era whose great gains also involve profound loss.

From a prize-winning German writer, this is the intimate and devastating story of the path of two lovers through the ruins of a relationship, set against the backdrop of a seismic period in European history.",https://m.media-amazon.com/images/S/amzn-author-media-prod/fvudek410opthujneoda9a0nsi._SY600_.jpg
Ken Follett,"Ken Follett est né à Cardiff en 1949. Diplômé en philosophie de l&#39University College de Londres, il travaille comme journaliste à Cardiff puis à Londres avant de se lancer dans l&#39écriture. En 1978, L&#39Arme à l&#39oeil devient un best-seller et reçoit l&#39Edgar du meilleur roman de l&#39association des Mystery Writers of America. Ken Follett ne s&#39est cependant pas cantonné à un genre ni à une époque : outre ses thrillers, il a signé des fresques historiques, tels Les Piliers de la Terre, Un monde sans fin, Une Colonne de feu, ou encore sa trilogie du Siècle (La Chute des Géants, L&#39Hiver du monde, Aux Portes de l&#39éternité). Ses romans sont traduits dans plus de vingt langues et plusieurs d&#39entre eux ont été portés à l&#39écran. Ken Follett vit près de Londres.",https://m.media-amazon.com/images/I/B17xF3r77lS._SY600_.jpg
Danielle Steel,"Avec plus d&#39une centaine de livres publiés en France et plus d&#39un milliard d&#39exemplaires vendus à travers le monde, Danielle Steel est, depuis ses débuts, une auteure au succès inégalé. Francophone, passionnée de notre culture et de l&#39art de vivre à la française, elle a été promue, en 2014, au grade de chevalier dans l&#39ordre de la Légion d&#39honneur.",https://m.media-amazon.com/images/S/amzn-author-media-prod/jvnaqvp4mar1of3fgiapj8ejt0._SY600_.jpg
Tatiana de Rosnay,"Née en 1961, Tatiana de Rosnay est franco-anglaise. Auteur notamment de Elle s’appelait Sarah (best seller international vendu à plus de 9 millions d&#39exemplaires dans le monde et adapté au cinéma), Boomerang et Rose (Prix Hauserman), elle est l’écrivain français le plus lu en Europe en 2011. Elle vit à Paris avec sa famille.",https://m.media-amazon.com/images/I/61dAURgDExL._SY600_.jpg
Corina Bomann,"Corina Bomann vit dans la campagne allemande, où elle peut écrire en toute tranquillité. Romancière à succès, elle est l’autrice de nombreux ouvrages qui sont fréquemment dans les listes des best-sellers du monde entier et qui se sont vendus à plus de deux millions d’exemplaires. La saga des Héritières de Löwenhof, vendue à plus de 600 000 exemplaires en Allemagne, est la série qui a imposé Corina Bomann dans toute l’Europe.",https://m.media-amazon.com/images/S/amzn-author-media-prod/udbd29s2nbm8htda5h00gmfkcg._SY600_.jpg
Ellie Midwood,,https://m.media-amazon.com/images/S/amzn-author-media-prod/mh0kpje8th18967gf02ehpj81e._SY600_.jpg
Heather Morris,"Heather Morris est journaliste. Elle a prêté sa plume à Lale Sokolov qui lui a raconté son histoire. Son roman Le tatoueur d&#39Auschwitz, best-seller mondial, a été traduit dans quarante-huit langues.",https://m.media-amazon.com/images/I/61U67esjPlL._SY600_.jpg
Philippe de Villiers,"Philippe de Villiers est habité par l&#39histoire. Dès 1978, il crée l&#39oeuvre géniale du Puy du Fou, devenu le haut lieu de la mémoire vivante du dépôt millénaire. Il est également l&#39auteur de très nombreux et importants succès d&#39édition : essais, documents, mais aussi romans historiques consacrés aux figures majeures de notre patrimoine culturel.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Alka Joshi,"Alka Joshi est née en Inde et vit aux États-Unis depuis l&#39âge de neuf ans. Titulaire d&#39une licence de l&#39université de Stanford et d&#39une maîtrise du California College of the Arts, elle gère une agence de publicité et de marketing. Elle a vécu en France et en Italie et réside actuellement à Pacific Grove, en Californie, avec son mari. La Tatoueuse de Jaïpur est son premier roman.",https://m.media-amazon.com/images/S/amzn-author-media-prod/bch06h7igbilalf1ia8vkomg06._SY600_.jpg
Madeline Miller,"Née en 1978 à Boston, Madeline Miller a étudié l&#39histoire et la littérature classique à l&#39université de Yale avant de devenir professeure de grec ancien et de latin. Le Chant d&#39Achille (Rue Fromentin, 2014), son premier roman, a obtenu l&#39Orange Prize for Fiction en 2012. Madeline Miller s&#39est lancée dans l&#39écriture de ce livre pour mieux faire connaître cette période fondatrice de l&#39Histoire à un plus large public, tout en proposant un angle de vue nouveau aux lecteurs qui connaissent déjà l&#39Iliade. En 2018 a paru son deuxième ouvrage, consacré à un autre personnage de la mythologie grecque, Circé, aux Éditions Rue Fromentin. En 2023 a paru la nouvelle Galatée aux Éditions Calmann-Lévy.

Retrouvez toute l&#39actualité de l&#39autrice sur :
www.madelinemiller.com",https://m.media-amazon.com/images/S/amzn-author-media-prod/kji5usb32pj9ijg8tq1ou6onkj._SY600_.jpg
Zadie Smith,,https://m.media-amazon.com/images/S/amzn-author-media-prod/ih7qbebiehob0jofdg7vhi3k8a._SY600_.jpg
Eric Giacometti,"Éric Giacometti a été journaliste. Il est écrivain et scénariste de la série de bandes dessinées Largo Winch et de Mediator, un crime chimiquement pur.
Jacques Ravenne est écrivain, spécialiste de la Révolution française et auteur de récits historiques.
La série autour du Commissaire Marcas qu’ils ont créé ensemble s’est vendue à plus de trois millions d’exemplaires à travers le monde.

Jacques Ravenne est écrivain, spécialiste de la Révolution française et auteur de récits historiques.
Éric Giacometti a été journaliste. Il est écrivain et scénariste de la série de bandes dessinées Largo Winch et de Mediator, un crime chimiquement pur.
La série autour du Commissaire Marcas qu’ils ont créé ensemble s’est vendue à plus de trois millions d’exemplaires à travers le monde.",
Pierre Lemaitre,"Pierre Lemaitre est écrivain et scénariste. Ses romans ont été récompensés par de nombreux prix littéraires nationaux et internationaux. En 2013, le prix Goncourt lui est décerné pour Au revoir là-haut, premier volet de sa trilogie Les Enfants du désastre (Au revoir là-haut, Couleurs de l’incendie, Miroir de nos peines). En 2018, il a reçu le César de la meilleure adaptation avec Albert Dupontel pour ce même roman. Ses romans sont traduits en plus de quarante langues.",https://m.media-amazon.com/images/S/amzn-author-media-prod/189kk8elfhbh4upihhgtfproqa._SY600_.jpg
Stefania Auci,"Née à Trapani mais Palermitaine de coeur, Stefania Auci est enseignante. Elle écrit depuis des années et a publié un roman historique en 2015, Florence, avant d&#39entreprendre la saga des Florio. Le Triomphe des lions est le second tome de la trilogie des Florios, saga phénomène en Italie, #1 sur les listes de bestsellers, et vendue dans plus de 30 pays.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
