Nom,Description,Photo
Arnaud Le Gouëfflec,"Arnaud Le Gouëfflec écrit des chansons, des romans et des scénarios de bande dessinée. Il publie Topless (2009) et Le Chanteur sans nom (2011) chez Glénat avec Olivier Balez au dessin - sélection du Festival d&#39Angoulême 2012. C’est alors le début d’une fructueuse collaboration avec Glénat : J&#39aurai ta peau Dominique A (2013) toujours avec Balez, Soucoupes (2015) avec Obion, La Carte du Ciel (2017) avec Richard, Vince Taylor, L&#39Ange Noir (2018) avec Marc Malès, Le Frère de Göring (2019) avec Steven Lejeune ou Lino Ventura (2019) avec Stéphane Oiry. En 2019, il signe chez Fluide Glacial, le diptyque Michel, avec au dessin Yannick Grossetête et Mondo Reverso avec Dominique Bertail avant de publier chez Delcourt Une Aventure de Mystère et Boule de Gomme. En 2021, il revient chez Glénat avec Underground aux côtés de Nicolas Moog, une bible illustrée de la scène musicale indépendante. Dernièrement, il nous entraîne au cœur de la jungle pour une expédition de savants au temps des Lumières avec l’album Méridien, dessiné par Briac aux éditions Locus Solus, ou dans le labyrinthe existentiel d&#39un monsieur super-ordinaire au temps du covid, Monsieur Léon (2022), aux éditions Fluide Glacial, avec Julien Solé. Romancier, musicien, il a publié de nombreux romans ou enregistré plusieurs disques entre rock et chanson. Il est également l&#39un des fondateurs du Festival Invisible – rendez-vous brestois des musiques inclassables – ainsi que du label « L’Église de la Petite Folie ». En 2023, il signe aux côtés d’Olivier Supiot l’album Tati et le film sans fin, une plongée dans l’univers drôle et poétique du cinéaste.


Nicolas Moog est un auteur de bande dessinée et musicien né à Metz. Sa carrière commence dans les pages de divers fanzines dont Le Martien, une publicationdans laquelle on retrouve aussi Matthias Lehmann, Bouzard ou Espé… En parallèle, il est publié dans Spirou ou Ferraille avant d’être édité en 2004 avec La Chronique chez Les Requins Marteaux. Il entame par la suite une fructueuse collaboration avec l’éditeur 6 Pieds Sous Terre. Il participe à la revue Jade de l’éditeur et publie de nombreux albums dans ses diverses collections (Rose et les tatoués en 2007, L’amour tarde à Dijon en 2008, My American Diary en 2009, La Mort n’est pas une excuse en 2010, June en 2011, Retour à Sonora en 2013 et Qu’importe la mitraille avec Matthias Lehman en 2016). Nicolas Moog travaille aussi pour La Revue Dessinée dans laquelle il œuvre régulièrement aux côtés d’Arnaud Le Gouëfflec. En 2018, il sort chez Casterman un récit poignant En roue libre avec Gilles Rochier et Jiip Gam. L’année suivante, c’est chez Fluide Glacial qu’il est édité pour une nouvelle collaboration avec Matthias Lehmann sur La Vengeance de Croc-en-jambe. En 2021 il signe chez Glénat, Underground avec Arnaud Le Gouëfflec, une véritable bible illustrée de la scène musicale underground mettant en avant les personnalités méconnues qui ont bouleversé l’histoire de la musique. En parallèle de son activité de dessinateur, Nicolas Moog chante et joue de nombreux instruments à cordes dans plusieurs formations de néo-blues. Réside à Metz.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Iris-Amata Dion,"Iris Dion est docteure en science de l’Atmosphère et du Climat. Alarmée par les conclusions des rapports du GIEC et touchée par les témoignages émouvants de certains de ses collègues et auteurs de ces rapports, elle se lance dans ce projet de bande dessinée de vulgarisation. Créatrice en divers arts manuels, elle affectionne le travail de textes par le dessin, la peinture ou l&#39image. Dès son enfance, elle réalise des petits courts-métrages puis obtient la bourse Zellidja à ses 19 ans pour réaliser un long-métrage documentaire en Amazonie. Plus tard, elle participe à la réalisation de documentaires pour TV5Monde. Horizons Climatiques combine ses deux passions, les sciences du climat et le travail de l’image, qu&#39elle utilise comme un outil de vulgarisation et de militantisme pour porter le message de l’urgence climatique au grand public. Réside à Toulouse.


Après des études en mathématiques, Xavier Henrion décide de se consacrer au dessin et à la narration. Avec Tehem, il publie chez Glénat la série Root et enchaîne, seul cette fois, avec une autre trilogie, Toxic Boy, qui mélange les genres, entre la BD européenne et le manga. Malgré tout, il n&#39oublie pas les comics américains en réalisant avec Tony Emeriau trois tomes parodiques et peu révérencieux, Sticky Pants. Aujourd&#39hui, Xavier s&#39intéresse énormément aux questions environnementales et ses travaux vont dans ce sens : blog décrivant une réalité alternative, fausse chaîne Youtube, livres pour enfants... En 2024, et avec Iris-Amata Dion, il revient chez Glénat avec Horizons Climatiques, une BD de vulgarisation sur les travaux du GIEC. Réside en Suisse",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Alain Schmoll,"Dirigeant et repreneur d’entreprises, Alain Schmoll est un passionné de littérature. Il crée un blog de lecture, puis se met à l’écriture de fictions. Mêlant suspense et romance dans des intrigues inspirées de l’actualité, ses cinq romans embarquent leurs personnages vers des dénouements inattendus.",https://m.media-amazon.com/images/S/amzn-author-media-prod/q8n5m10jp8ir2s3c8v8acrrvg9._SY600_.jpg
Alain Schmoll,"Dirigeant et repreneur d’entreprises, Alain Schmoll est un passionné de littérature. Il crée un blog de lecture, puis se met à l’écriture de fictions. Mêlant suspense et romance dans des intrigues inspirées de l’actualité, ses cinq romans embarquent leurs personnages vers des dénouements inattendus.",https://m.media-amazon.com/images/S/amzn-author-media-prod/q8n5m10jp8ir2s3c8v8acrrvg9._SY600_.jpg
Maxime DesGranges,"Lecteur et traducteur au service d&#39une maison d&#39édition, chroniqueur
littéraire pour différents médias en ligne, Maxime DesGranges signe
ici son premier livre.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Christine Kelly,"Journaliste, Christine Kelly a travaillé neuf ans à LCI. Aujourd&#39hui, elle anime l&#39émission quotidienne Face à l&#39info sur CNews et collabore au JDD. Elle fut le plus jeune membre du Conseil supérieur de l&#39audiovisuel, de 2009 à 2015.",
Eric Naulleau,"Puisque la gauche ressemble de plus en plus au Titanic après sa rencontre avec l&#39iceberg fatal, intéressons-nous au capitaine du navire. Relégué dans les soutes du Parti socialiste, le camarade Mélenchon eut un jour l&#39idée, pour gagner les galons convoités, d&#39abandonner toutes ses convictions. C&#39est ainsi que l&#39intransigeant républicain, le laïcard convaincu devint le chantre du communautarisme et du séparatisme islamiste. Toute la gauche se trouva entraînée par le fond à sa suite, jusqu&#39au refus des insoumis de reconnaître le caractère terroriste des atrocités commises par le Hamas, le 7 octobre 2023. La République, c&#39était lui ! est l&#39histoire d&#39un naufrage, celui d&#39un camp idéologique en lutte contre les valeurs fondamentales de la France, au point de faire courir à notre pays un risque de guerre civile. Écrivain, critique littéraire (le JDD, Marianne et Transfuge), animateur de télévision, Éric Naulleau est l&#39auteur, notamment, de La Faute à Rousseau, paru chez Léo Scheer en 2023.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Jacques Baud,"Jacques Baud est Colonel chef d&#39état-major, ex-agent des services secrets suisses et expert en armes chimiques et nucléaires. Il a été, entre autres, chef de la doctrine des opérations de maintien de la paix des Nations Unies à New York. Il est l&#39auteur de plusieurs livres sur le renseignement, la guerre et le terrorisme, dont les best-sellers Gouverner par les fake news, Poutine, le maitre du jeu ? , opération Z, Ukraine entre guerre et paix et L&#39art de la guerre russe, édités aux éditions Max Milo.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Alain Bauer,"Alain Bauer est professeur au Conservatoire national des Arts et Métiers et aux universités de Shanghai et de New York. Il a publié de nombreux ouvrages sur les questions de sécurité, de défense et de renseignement. Le premier tome de sa série sur la globalisation piteuse, Au commencement était la guerre (Fayard, 2023) a connu un grand succès.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Jacques Baud,"Jacques Baud a été membre du renseignement stratégique suisse, spécialiste des pays de l&#39Est et ancien chef de la doctrine des opérations de maintien de la paix des Nations unies. Durant la guerre froide, il a travaillé sur l&#39art militaire soviétique et la guerre en Afghanistan. Au sein de l&#39OTAN, il a participé à des programmes en Ukraine, notamment après la révolution de Maïdan de 2014. En plus de ses ouvrages majeurs sur le conflit en Ukraine, il est l&#39auteur de plusieurs livres sur le renseignement, la guerre et le terrorisme, dont Gouverner par les fake news, Vaincre le terrorisme djihadiste et L&#39Affaire Navalny, tous parus aux éditions Max Milo.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
