Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
Spy x Family - T3 (3),7.2,"Sauvez le monde avec l&#39élite des agents (très) spéciaux : la famille Forger ! Une comédie d&#39espionnage pétillante !
Pour Twilight, espion d&#39un État en froid avec son voisin, l&#39opération "" Strix "" consistant à approcher un dangereux homme politique est l&#39absolue priorité. Mais il lui faut aussi gérer sa vie de famille, factice, avec son épouse Yor, employée de mairie le jour, tueuse la nuit, et sa fille adoptive Anya, dont le don de capter les pensées des gens n&#39a d&#39égal que les difficultés scolaires. Et la famille ne s&#39arrête pas là, puisque Yor a un jeune frère, qui cache à tous son activité d&#39agent de la police secrète. Quand Yuri leur rend une visite inattendue, Twilight doit composer avec les différents mensonges mis en place depuis des semaines. Une mission compliquée, d&#39autant que le frère de Yor se méfie de ce mari dont il ignorait jusqu&#39à présent l&#39existence...",978-2380711479,https://m.media-amazon.com/images/I/61PYpD0ltOL._SY522_.jpg,Kurokawa; Illustrated édition (11 février 2021),Tatsuya Endo,Shōnen
One Piece - Édition originale - Tome 14: Instinct,12.32,"Luffy et son équipage sont arrivés à Little Garden, une île étrange sur laquelle deux géants poursuivent depuis 100 ans un seul et même combat, celui de la fierté des guerriers. Les membres de Baroque Works ne tardent pas à les y rejoindre pour semer leur pagaille ! Échauffé par ces derniers, Luffy se met dans une rage terrible… De leur côté, Zoro et les autres se retrouvent pris au piège !!",978-2723492591,https://m.media-amazon.com/images/I/916pdmNqOBL._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2013),Eiichiro Oda,Shōnen
"One piece, Volume 13",6.99,"Baroque Works… À peine ont-ils pénétré sur Grand Line que Luffy et son équipage deviennent la cible d’une organisation criminelle secrète. Ils ne tarderont pas à apprendre le nom de l’homme à la tête de cette organisation, ce qui n’arrangera en rien leurs affaires, loin de là…",978-2723492584,https://m.media-amazon.com/images/I/91tLWrNO2oL._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2013),Eiichiro Oda,Shōnen
One-Punch Man - Tome 29,7.2,"Saitama est trop puissant ; tellement puissant qu&#39il élimine tous les monstres les plus farouches avec un simple coup de poing. Découvrez l&#39histoire du plus puissant des super-héros dans ce manga qui va vous mettre K.O. !!
Blast, le numéro 1 de la classe S, est apparu devant Saitama et Flashy Flash ! Quel est le but de cet énigmatique héros à la recherche d&#39un étrange cube ? À la surface, les combats font rage contre les lieutenants de l&#39Association des monstres et les héros sont en difficulté. Même Genos est mal en point. Son cœur énergétique s&#39emballe et risque d&#39exploser d&#39un moment à l&#39autre !",979-1042014292,https://m.media-amazon.com/images/I/71SyuXjuPwL._SY522_.jpg,Kurokawa (13 juin 2024),One,Shōnen
"One piece, Volume 16",6.99,"Luffy et ses amis tentent de convaincre Tony-Tony Chopper, un renne au nez bleu, d’intégrer leur équipage. Mais ils ne se doutent pas que celui-ci porte encore les cicatrices d’un passé douloureux…",978-2723494724,https://m.media-amazon.com/images/I/91wn7TT18uL._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2013),Eiichiro Oda,Shōnen
One Piece - Édition originale - Tome 15: Droit devant !!,6.99,"Croyant sur parole les deux géants à qui ils ont sauvé la vie, Luffy et son équipage foncent droit vers leur prochaine destination. Mais Nami tombe malade en pleine mer et ils se retrouvent obligés de changer de cap pour partir à la recherche d’un médecin. Qui donc croiseront-ils sur leur route ?!",978-2723492607,https://m.media-amazon.com/images/I/91FroDUnIXL._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2013),Eiichiro Oda,Shōnen
Solo Leveling T09,5.33,"Lorsque d&#39étranges portails sont apparus aux quatre coins du monde, l&#39humanité a dû trouver une parade pour ne pas finir massacrée par les griffes des monstres des monstres qui en sortent. Dans le même temps, certaines personnes ont développé des capacités permettant de les chasser. Ces combattants intrépides n&#39hésitent pas à foncer au coeur des donjons pour combattre les créatures qu&#39ils abritent.",978-2413076469,https://m.media-amazon.com/images/I/71EdAvJRp-L._SY522_.jpg,Kbooks; Illustrated édition (1 mars 2023),DUBU(REDICE STUDIO),Shōnen
Solo Leveling T08,14.95,"Lorsque d&#39étranges portails sont apparus aux quatre coins du monde, l&#39humanité a dû trouver une parade pour ne pas finir massacrée par les griffes des monstres des monstres qui en sortent. Dans le même temps, certaines personnes ont développé des capacités permettant de les chasser. Ces combattants intrépides n&#39hésitent pas à foncer au coeur des donjons pour combattre les créatures qu&#39ils abritent.",978-2413075424,https://m.media-amazon.com/images/I/71OrqG52CpL._SY522_.jpg,Kbooks; Illustrated édition (9 novembre 2022),DUBU(REDICE STUDIO),Shōnen
One Piece - Édition originale - Tome 17: Les cerisiers d&#39Hiluluk,18.83,"Luffy et Tony-Tony Chopper livrent ici un combat acharné contre le roi Wapol, celui qui avait lâchement abandonné son royaume de Drum. Nos amis parviendront-ils à protéger le drapeau pirate, symbole des convictions du docteur Hiluluk, et à offrir un futur à cette terre polaire ?!",978-2723494731,https://m.media-amazon.com/images/I/91QYO8wlnKL._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2013),Eiichiro Oda,Shōnen
Horimiya T16 Edition limitée,19.95,,978-2384962587,https://m.media-amazon.com/images/I/717TKJHr-HL._SY522_.jpg,Nobi Nobi; Illustrated - Unnumbered copies édition (15 mai 2024),HERO,Shōnen
One Piece - Édition originale - Tome 11: Le plus grand bandit d&#39East Blue,6.99,"U-ti-li-ser ? L’attitude d’Arlong qui ne considère Nami que comme un outil pour sa réussite personnelle met Luffy hors de lui ! Afin qu’elle puisse retrouver le sourire, ce dernier n’hésitera pas à réduire Arlong Park en un vulgaire tas de cailloux !",978-2723492560,https://m.media-amazon.com/images/I/91WdYRYSGJL._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2013),Eiichiro Oda,Shōnen
Dragon Ball Super - Tome 21,8.36,"Après l’incident sur le mont Butterfly, Trunks inspecte le contenu du disque qu’il a trouvé sur place. Mais un mystérieux docteur envoie Beta, un nouvel élève du lycée, pour reprendre le disque à Trunks ! D’un autre côté, la maléfique armée du Red Ribon revient sur le devant de la scène !",978-2344062203,https://m.media-amazon.com/images/I/81FHuodPGwL._SY522_.jpg,Glénat Manga; Illustrated édition (7 février 2024),Akira Toriyama,Shōnen
CHAINSAW MAN T16,13.24,"Poursuivre son paisible quotidien d&#39homme ordinaire ou vivre avec fureur sous l&#39apparence du démon Chainsaw Man ? Entre rêve initial et nouvelles envies, le cœur de Denji balance. De son côté, Asa apprend de la bouche de Kiga une surprenante vérité qui la confronte, elle aussi, à un choix cornélien. En parallèle, l’église de Chainsaw Man prend de l&#39ampleur et menace, tandis que la Sécurité Publique se met en action…",978-2820350268,https://m.media-amazon.com/images/I/81ymRFSTEbL._SY522_.jpg,Crunchyroll; Illustrated édition (2 mai 2024),Tatsuki Fujimoto,Shōnen
One Piece - Édition originale - Tome 18: Ace entre en scène,12.6,"L’équipage est enfin arrivé à Alabasta. Sitôt débarqué, Luffy se dirige droit vers la taverne la plus proche, sans se douter qu’il y fera des retrouvailles pour le moins inattendues. Pendant ce temps, la situation du royaume prend un tour sérieux : Mr 0 et son organisation Baroque Works s’apprêtent à passer à l’action !",978-2723494748,https://m.media-amazon.com/images/I/91FOfKpQ3DL._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2013),Eiichiro Oda,Shōnen
DANDADAN T12 - EDITION LIMITEE,11.49,"Okarun et Momo se préparent à l&#39assaut imminent des envahisseurs !
Inclus dans ce coffret :
- Le tome 12 de la série, avec sa jaquette réversible
- L&#39illustration book de la série (24 pages)

Résumé du volume 12 :
Propulsé sous forme astrale jusqu’à Hokkaido, Okarun y retrouve Seiko et Mémé-Turbo. Dans l’impossibilité de rentrer immédiatement, elles lui livrent une technique qui pourra lui servir aussi bien pour regagner son corps que pour combattre. Pendant ce temps, Momo et le reste de la bande finissent de peaufiner leurs attaques
en préparation de l’assaut imminent des envahisseurs !",978-2820350404,https://m.media-amazon.com/images/I/81enCh1CvLL._SY522_.jpg,Crunchyroll (19 juin 2024),XXX,Shōnen
Spy x Family - tome 2 (2) (Language French),7.2,"Sauvez le monde avec l&#39élite des agents (très) spéciaux : la famille Forger ! Une comédie d&#39espionnage pétillante ! Deux nations voisines partageant une haine réciproque, une paix fragile menacée par des hommes politiques ambitieux... Tel est le décor de SPYxFAMILY, avec, en premier rôle, Twilight, espion de Westalis missionné pour éviter la guerre qui se prépare en coulisses. Accompagné d&#39Anya, sa (fausse) fille adoptive, et de Yor, sa (fausse) épouse et vraie tueuse, Twilight alias Loid Forger doit approcher le chef du parti Nation Unifiée. Le plan consiste à faire admettre la petite Anya à la prestigieuse école Eden, où se retrouvent les enfants de l&#39élite d&#39Ostania, puis de la faire figurer parmi les meilleurs élèves de l&#39école. Un objectif qui relève de l&#39impossible, à moins de déployer des trésors de ruse et d&#39ingéniosité... Mais n&#39est-ce pas là, justement, le coeur du métier d&#39espion ?",978-2380710250,https://m.media-amazon.com/images/I/61nCFpJzvCL._SY522_.jpg,Kurokawa (12 novembre 2020),Tatsuya Endo,Shōnen
"Spy x Family - tome 4 (4), French version",7.2,"Sauvez le monde avec l&#39élite des agents (très) spéciaux : la famille Forger ! Une comédie d&#39espionnage pétillante !
Face à la menace d&#39attentat qui pèse sur un ministre de Westalis en visite à Ostania, Twilight et la cellule de WISE se mobilisent. Les conspirateurs comptent employer des chiens pour arriver à leurs fins, une curieuse coïncidence alors que la famille Forger souhaite adopter un canidé pour récompenser Anya d&#39avoir décroché sa première étoile à l&#39école Eden. Et voilà qu&#39Anya est enlevée par les terroristes au détour d&#39un salon canin ! Une fois de plus, son intervention (maladroite) comme celle (inattendue) de Yor mettront Twilight sur la bonne piste...",978-2380711486,https://m.media-amazon.com/images/I/61SkauUrOIL._SY522_.jpg,Kurokawa; Illustrated édition (12 mai 2021),Tatsuya Endo,Shōnen
One Piece - Édition originale - Tome 19: Rébellion,6.99,"Le complot de Baroque Works semble fonctionner à merveille : l’armée royale et la rébellion sont désormais sur le point de s’engager dans un violent affrontement ! Conscients qu’il leur faut stopper la rébellion au plus vite, Luffy et son équipage se rendent au quartier général de Mr 0, à Rainbase, mais celui-ci leur tend un piège et parvient à les faire prisonniers !",978-2723494755,https://m.media-amazon.com/images/I/91dWJItG0yL._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2013),Eiichiro Oda,Shōnen
"Spy x Family - tome 1 (1), Language - French",7.2,"Sauvez le monde avec l&#39élite des agents (très) spéciaux : la famille Forger ! Une comédie d&#39espionnage pétillante !
Twilight, le plus grand espion du monde, doit pour sa nouvelle mission créer une famille de toutes pièces afin de pouvoir s&#39introduire dans la plus prestigieuse école de l&#39aristocratie. Totalement dépourvu d&#39expérience familiale, il va adopter une petite fille en ignorant qu&#39elle est télépathe, et s&#39associer à une jeune femme timide, sans se douter qu&#39elle est une redoutable tueuse à gages. Ce trio atypique va devoir composer pour passer inaperçu, tout en découvrant les vraies valeurs d&#39une famille unie et aimante.",978-2380710243,https://m.media-amazon.com/images/I/61OQgI-aeAL._SY522_.jpg,Kurokawa; Illustrated édition (10 septembre 2020),Tatsuya Endo,Shōnen
One Piece - Édition originale - Tome 24: Croire en ses rêves,11.7,"Luffy et ses amis ont quitté Alabasta et s’apprêtent à poursuivre leur périple. Mais un personnage inattendu fait son apparition sur le bateau !! À peine remis de leurs émotions, nos héros découvrent que selon le log pose, leur prochaine destination se situe… au-dessus des nuages !!",978-2723494809,https://m.media-amazon.com/images/I/91vWN5Kpp+L._SY522_.jpg,Glénat Manga; Illustrated édition (3 janvier 2014),Eiichiro Oda,Shōnen
Spy x Family - T11,8.13,"Sauvez le monde avec l&#39élite des agents (très) spéciaux : la famille Forger ! Une comédie d&#39espionnage pétillante !
La rencontre entre Yor et Mélinda Desmond, l&#39épouse de la cible de Loid/Twilight, semble marquer un tournant dans la mission que l&#39espion doit accomplir, comme pour la fausse famille Forger. Anya espère en effet devancer Yor à la course à l&#39invitation chez les Desmond.

Sa meilleure arme ? Sa relation très spéciale avec le benjamin du clan, Damien, excédé (et fasciné ?) par sa camarade de classe. Et lors d&#39une sortie scolaire, les élèves de l&#39école Éden basculent au cœur d&#39un drame où chacun se retrouve dépassé par les évènements....",978-2380715378,https://m.media-amazon.com/images/I/618MOQX0v3L._SY522_.jpg,Kurokawa; Illustrated édition (12 octobre 2023),Tatsuya Endo,Shōnen
Spy x Family - T10 (10),7.2,"Sauvez le monde avec l&#39élite des agents (très) spéciaux : la famille Forger ! Une comédie d&#39espionnage pétillante !
Et de deux tonitos pour Anya !
Suite aux mauvais résultats scolaires de la fillette, le plan de Twilight pour approcher Donovan Desmond est en train de prendre l&#39eau.
Préserver la paix reste pourtant la priorité pour l&#39espion de Westalis. En ces temps de fragile équilibre entre des forces de l&#39Ouest et de l&#39Est, certains n&#39ont rien oublié de la guerre qui a fait rage il n&#39y a pas si longtemps.
A Westalis, dans la ville frontalière de Ruen, vivait autrefois un petit garçon qui s&#39amusait à jouer aux soldats avec ses amis. Un jeu que son père n&#39appréciait guère, mais qui restait néanmoins un passe-temps sans conséquence.
Et puis, un jour comme les autres, les premières bombes sont tombées sur Ruen. Et le monde, comme le petit garçon de Ruen, allaient à jamais changer de visage...",978-2380712971,https://m.media-amazon.com/images/I/61o0bdcCC4L._SY522_.jpg,Kurokawa; Illustrated édition (1 décembre 2022),Tatsuya Endo,Shōnen
Fourreau collector Fire Force Tome 34,10.95,,,https://m.media-amazon.com/images/I/01PkLIhTX3L.gif,KANA (12 juillet 2024),XXX,Shōnen
One Piece - Édition originale - Tome 22: Hope !,12.75,"Alors qu’une explosion est sur le point de souffler la grande esplanade du palais royal, Luffy parvient enfin à retrouver Crocodile !! Il lui faut absolument remporter ce combat décisif pour mettre un terme à la rébellion qui secoue le royaume d’Alabasta !!",978-2723494786,https://m.media-amazon.com/images/I/910EvRRxpmL._SY522_.jpg,Glénat Manga; Illustrated édition (3 janvier 2014),Eiichiro Oda,Shōnen
Boruto - Naruto next generations - Tome 20 / Edition spéciale,7.1,,978-2505129059,https://m.media-amazon.com/images/I/01PkLIhTX3L.gif,KANA (14 juin 2024),Masashi Kishimoto,Shōnen
One Piece - Édition originale - Tome 20: Bataille décisive à Alubarna,6.99,"Alubarna est en proie au chaos ! Comme si elles étaient incapables de se comprendre, les deux forces en présence s’apprêtent à commettre l’irréparable ! C’est alors que, pour tenter de mettre fin au conflit, Luffy décide d’affronter celui qui se révèle être à l’origine de tous les maux du royaume : Mr 0 ! Réussira-t-il à le vaincre ?",978-2723494762,https://m.media-amazon.com/images/I/91ndzbq+aQL._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2013),Eiichiro Oda,Shōnen
One Piece - Édition originale - Tome 21: Utopia,19.43,"Enfin arrivée au palais royal, Vivi tombe nez à nez avec Crocodile, qui lui révèle le véritable objectif de son plan !! Pendant ce temps, l’équipage poursuit son combat contre les agents de Baroque Works et fait face à leurs terribles pouvoirs !!",978-2723494779,https://m.media-amazon.com/images/I/919zwamQaeL._SY522_.jpg,Glénat Manga; Illustrated édition (3 janvier 2014),Eiichiro Oda,Shōnen
One Piece - Édition originale - Tome 25: L&#39homme qui valait 100 millions,18.67,"L’île céleste existe-t-elle vraiment ?! Partagé entre l’espoir et l’appréhension, l’équipage décide de rendre visite à Cricket, le paria de l’île de Jaya, afin de lui demander s’il existe un moyen d’atteindre les cieux. Quelle va être sa réponse ?!",978-2723494816,https://m.media-amazon.com/images/I/91C3JUchxGL._SY522_.jpg,Glénat Manga; Illustrated édition (3 janvier 2014),Eiichiro Oda,Shōnen
Spy x Family - T7 (7),7.2,"Sauvez le monde avec l&#39élite des agents (très) spéciaux : la famille Forger ! Une comédie d&#39espionnage pétillante !
Twilight, vrai espion et faux père de famille, a enfin réussi à entrer en contact avec Donovan Desmond, sa cible sur l&#39opération "" Strix "". Mais l&#39homme politique reste insaisissable. Anya demeure peut-être finalement la meilleure carte à jouer pour mener à bien la mission de son "" père ""...",978-2380712605,https://m.media-amazon.com/images/I/61-XKaALNyL._SY522_.jpg,Kurokawa; Illustrated édition (10 février 2022),Tatsuya Endo,Shōnen
Dragon Ball Super - Tome 22,7.2,"Piccolo a découvert que l’armée du Red Ribon projetait de nouveau de conquérir le monde. Le général Magenta a en effet monté la tête du docteur Hedo et l’a convaincu de travailler pour lui afin d’exécuter son projet. Seulement, Magenta considère Goku et ses amis comme des obstacles… Il va donc commencer par éliminer Gohan, le fils de Goku !",978-2344064467,https://m.media-amazon.com/images/I/81uf5K18GoL._SY522_.jpg,Glénat Manga; Illustrated édition (3 juillet 2024),Akira Toriyama,Shōnen
